name,charity data link
EMMANUEL EVANGELICAL FREE CHURCH,https://www.charitydata.ca/charity/emmanuel-evangelical-free-church/129798229RR0001/
EMMANUEL EVANGELICAL LUTHERAN CHURCH,https://www.charitydata.ca/charity/emmanuel-evangelical-lutheran-church/130294267RR0001/
EMMANUEL EVANGELICAL MISSIONARY CHURCH - ELMIRA,https://www.charitydata.ca/charity/emmanuel-evangelical-missionary-church---elmira/131801557RR0001/
EMMANUEL EVANGELICAL MISSIONARY CHURCH FELLOWSHIP,https://www.charitydata.ca/charity/emmanuel-evangelical-missionary-church-fellowship/804358935RR0001/
Emmanuel Faith Planters Mission,https://www.charitydata.ca/charity/emmanuel-faith-planters-mission/808151757RR0001/
EMMANUEL FELLOWSHIP BAPTIST CHURCH,https://www.charitydata.ca/charity/emmanuel-fellowship-baptist-church/118898980RR0001/
EMMANUEL FREE REFORMED CHURCH,https://www.charitydata.ca/charity/emmanuel-free-reformed-church/107406431RR0001/
EMMANUEL GOSPEL ASSEMBLY EDMONTON,https://www.charitydata.ca/charity/emmanuel-gospel-assembly-edmonton/801562133RR0001/
EMMANUEL GOSPEL CHURCH,https://www.charitydata.ca/charity/emmanuel-gospel-church/107303133RR0001/
Emmanuel Gospel Church,https://www.charitydata.ca/charity/emmanuel-gospel-church/790793525RR0001/
EMMANUEL GRACE,https://www.charitydata.ca/charity/emmanuel-grace/804936797RR0001/
Emmanuel Grace Church Inc.,https://www.charitydata.ca/charity/emmanuel-grace-church-inc/107372849RR0001/
EMMANUEL IRANIAN CHURCH,https://www.charitydata.ca/charity/emmanuel-iranian-church/801129586RR0001/
EMMANUEL KOREAN CHURCH INC,https://www.charitydata.ca/charity/emmanuel-korean-church-inc/132180522RR0001/
EMMANUEL LIGHTHOUSE,https://www.charitydata.ca/charity/emmanuel-lighthouse/118899079RR0001/
EMMANUEL LUTHERAN CHURCH,https://www.charitydata.ca/charity/emmanuel-lutheran-church/107303216RR0001/
EMMANUEL LUTHERAN CHURCH,https://www.charitydata.ca/charity/emmanuel-lutheran-church/107996043RR0001/
EMMANUEL LUTHERAN CHURCH,https://www.charitydata.ca/charity/emmanuel-lutheran-church/888026390RR0001/
EMMANUEL LUTHERAN CHURCH OF FOREST LAWN CALGARY,https://www.charitydata.ca/charity/emmanuel-lutheran-church-of-forest-lawn-calgary/107303232RR0001/
EMMANUEL LUTHERAN CHURCH OF MOOSE JAW,https://www.charitydata.ca/charity/emmanuel-lutheran-church-of-moose-jaw/107303224RR0001/
EMMANUEL MENNONITE BRETHERN CHURCH,https://www.charitydata.ca/charity/emmanuel-mennonite-brethern-church/118899145RR0001/
EMMANUEL MENNONITE CHURCH,https://www.charitydata.ca/charity/emmanuel-mennonite-church/108080581RR0001/
EMMANUEL MENNONITE CHURCH INC,https://www.charitydata.ca/charity/emmanuel-mennonite-church-inc/107303257RR0001/
Emmanuel Mission,https://www.charitydata.ca/charity/emmanuel-mission/852831759RR0001/
EMMANUEL ORTHODOX PRESBYTERIAN CHURCH,https://www.charitydata.ca/charity/emmanuel-orthodox-presbyterian-church/866252604RR0001/
"EMMANUEL PENTECOSTAL CHURCH OF NEW WESTMINSTER.B.C.,CANADA",https://www.charitydata.ca/charity/emmanuel-pentecostal-church-of-new-westminsterbccanada/107303315RR0001/
EMMANUEL PENTECOSTAL TABERNACLE,https://www.charitydata.ca/charity/emmanuel-pentecostal-tabernacle/893681726RR0001/
EMMANUEL PRAISE AND WORSHIP CENTRE,https://www.charitydata.ca/charity/emmanuel-praise-and-worship-centre/890116114RR0001/
Emmanuel Presbyterian Church,https://www.charitydata.ca/charity/emmanuel-presbyterian-church/107822850RR0001/
EMMANUEL PRESBYTERIAN CHURCH,https://www.charitydata.ca/charity/emmanuel-presbyterian-church/118899236RR0001/
EMMANUEL PRESBYTERIAN CHURCH,https://www.charitydata.ca/charity/emmanuel-presbyterian-church/131909335RR0001/
"EMMANUEL PROTESTANT CHAPEL, BFC BAGOTVILLE",https://www.charitydata.ca/charity/emmanuel-protestant-chapel-bfc-bagotville/893353169RR0001/
EMMANUEL REFORMED CHURCH,https://www.charitydata.ca/charity/emmanuel-reformed-church/118899251RR0001/
EMMANUEL REFORMED CHURCH OF NEERLANDIA,https://www.charitydata.ca/charity/emmanuel-reformed-church-of-neerlandia/139837132RR0001/
EMMANUEL REFORMED CHURCH OF WOODSTOCK,https://www.charitydata.ca/charity/emmanuel-reformed-church-of-woodstock/107303380RR0001/
EMMANUEL ROMANIAN PENTECOSTAL CHURCH,https://www.charitydata.ca/charity/emmanuel-romanian-pentecostal-church/859077372RR0001/
Emmanuel Slavic Pentecostal Fellowship of Edmonton,https://www.charitydata.ca/charity/emmanuel-slavic-pentecostal-fellowship-of-edmonton/819377565RR0001/
EMMANUEL SYRIAC ORTHODOX CHURCH IN CALGARY,https://www.charitydata.ca/charity/emmanuel-syriac-orthodox-church-in-calgary/786801092RR0001/
EMMANUEL UNITED BAPTIST CHURCH,https://www.charitydata.ca/charity/emmanuel-united-baptist-church/118899301RR0001/
EMMANUEL UNITED CHURCH,https://www.charitydata.ca/charity/emmanuel-united-church/107303489RR0001/
Emmanuel United Church,https://www.charitydata.ca/charity/emmanuel-united-church/107425951RR0001/
EMMANUEL UNITED CHURCH,https://www.charitydata.ca/charity/emmanuel-united-church/118899335RR0001/
EMMANUEL UNITED CHURCH,https://www.charitydata.ca/charity/emmanuel-united-church/118899343RR0001/
EMMANUEL UNITED CHURCH,https://www.charitydata.ca/charity/emmanuel-united-church/118899368RR0001/
EMMANUEL UNITED CHURCH,https://www.charitydata.ca/charity/emmanuel-united-church/118899418RR0001/
EMMANUEL UNITED CHURCH,https://www.charitydata.ca/charity/emmanuel-united-church/129900007RR0001/
EMMANUEL UNITED CHURCH,https://www.charitydata.ca/charity/emmanuel-united-church/130632706RR0001/
EMMANUEL UNITED CHURCH,https://www.charitydata.ca/charity/emmanuel-united-church/868422064RR0001/
EMMANUEL UNITED CHURCH,https://www.charitydata.ca/charity/emmanuel-united-church/890585847RR0001/
EMMANUEL UNITED CHURCH OF CANADA,https://www.charitydata.ca/charity/emmanuel-united-church-of-canada/129534293RR0001/
EMMANUEL UNITED CHURCH UNITED CHURCH OF CANADA,https://www.charitydata.ca/charity/emmanuel-united-church-united-church-of-canada/107301558RR0001/
EMMANUEL UNITED PENTECOSTAL CHURCH,https://www.charitydata.ca/charity/emmanuel-united-pentecostal-church/118899483RR0001/
"Emmaus Anglican Church, Sault Ste Marie",https://www.charitydata.ca/charity/emmaus-anglican-church-sault-ste-marie/131909731RR0002/
Emmaus Anglican Church/Église Anglicane Emmaus,https://www.charitydata.ca/charity/emmaus-anglican-churcheglise-anglicane-emmaus/831334453RR0001/
EMMAUS LUTHERAN CHURCH,https://www.charitydata.ca/charity/emmaus-lutheran-church/107303588RR0001/
EMMAUS LUTHERAN CHURCH,https://www.charitydata.ca/charity/emmaus-lutheran-church/118899533RR0001/
EMMAUS LUTHERAN CHURCH,https://www.charitydata.ca/charity/emmaus-lutheran-church/132328899RR0001/
"EMMAUS LUTHERAN CHURCH, EDMONTON",https://www.charitydata.ca/charity/emmaus-lutheran-church-edmonton/107303570RR0001/
EMMAUS ROAD ANGLICAN CHURCH,https://www.charitydata.ca/charity/emmaus-road-anglican-church/746635093RR0001/
EMMAUS ROAD MINISTRIES,https://www.charitydata.ca/charity/emmaus-road-ministries/866932932RR0001/
EMO CHRISTIAN REFORMED CHURCH,https://www.charitydata.ca/charity/emo-christian-reformed-church/124546391RR0001/
EMO-DEVLIN UNITED CHURCH BOARD,https://www.charitydata.ca/charity/emo-devlin-united-church-board/107303679RR0001/
EMPOWERED BY LOVE MINISTRIES,https://www.charitydata.ca/charity/empowered-by-love-ministries/756164323RR0001/
Empowered To Win Ministries Canada,https://www.charitydata.ca/charity/empowered-to-win-ministries-canada/837730886RR0001/
EMPOWERMENT CENTER CHURCH (EDMONTON),https://www.charitydata.ca/charity/empowerment-center-church-edmonton/705451128RR0001/
EMPOWERMENT HOUSE OF WORSHIP,https://www.charitydata.ca/charity/empowerment-house-of-worship/843410283RR0001/
EMSDALE PASTORAL CHARGE,https://www.charitydata.ca/charity/emsdale-pastoral-charge/892100983RR0001/
ENCOMPASS FOUNDATION,https://www.charitydata.ca/charity/encompass-foundation/722310281RR0001/
ENCOMPASS PARTNERSHIPS OF THE CHRISTIAN AND MISSIONARY ALLIANCE OF CANADA,https://www.charitydata.ca/charity/encompass-partnerships-of-the-christian-and-missionary-alliance-of-canada/767154883RR0001/
ENCORE MINISTRIES OF CALGARY,https://www.charitydata.ca/charity/encore-ministries-of-calgary/860671874RR0001/
Encounter Church Amherstburg,https://www.charitydata.ca/charity/encounter-church-amherstburg/106708076RR0001/
Encounter Church Kingston,https://www.charitydata.ca/charity/encounter-church-kingston/807323431RR0001/
ENCOUNTER CHURCH OF BROOKS,https://www.charitydata.ca/charity/encounter-church-of-brooks/108174046RR0001/
ENCOUNTER COVENANT CHURCH,https://www.charitydata.ca/charity/encounter-covenant-church/769370271RR0001/
ENCOUNTER KINGDOM MINISTRIES INC.,https://www.charitydata.ca/charity/encounter-kingdom-ministries-inc/806295341RR0001/
Encounter Ministries Canada,https://www.charitydata.ca/charity/encounter-ministries-canada/701231920RR0001/
END TIME VICTORY OUTREACH INC.,https://www.charitydata.ca/charity/end-time-victory-outreach-inc/891086944RR0001/
END-TIME MINISTRIES INC.,https://www.charitydata.ca/charity/end-time-ministries-inc/118900091RR0001/
END-TIME WORLD REVIVAL MINISTRY,https://www.charitydata.ca/charity/end-time-world-revival-ministry/851526129RR0001/
ENDEAVOUR FELLOWSHIP CHAPEL,https://www.charitydata.ca/charity/endeavour-fellowship-chapel/118899970RR0001/
"Enderby Congregation of Jehovah's Witnesses, Enderby, British Columbia",https://www.charitydata.ca/charity/enderby-congregation-of-jehovahs-witnesses-enderby-british-columbia/744228313RR0001/
ENDERBY EVANGELICAL CHAPEL,https://www.charitydata.ca/charity/enderby-evangelical-chapel/107304586RR0001/
ENDERBY PASTORAL CHARGE,https://www.charitydata.ca/charity/enderby-pastoral-charge/118900059RR0001/
ENDS OF THE EARTH COURIER FOR CHRIST INC.,https://www.charitydata.ca/charity/ends-of-the-earth-courier-for-christ-inc/887811404RR0001/
ENDTIME HARVEST FOR CHRIST INTERNATIONAL MINISTRIES,https://www.charitydata.ca/charity/endtime-harvest-for-christ-international-ministries/889500302RR0001/
Enduring Heart Ministries,https://www.charitydata.ca/charity/enduring-heart-ministries/798761664RR0001/
ENDURING WORD,https://www.charitydata.ca/charity/enduring-word/771614484RR0001/
ENGAGE NETWORK CHURCH OF SPRUCE GROVE,https://www.charitydata.ca/charity/engage-network-church-of-spruce-grove/882741317RR0001/
Engedi Spiritual Formation,https://www.charitydata.ca/charity/engedi-spiritual-formation/782350094RR0001/
ENGLEE PASTORAL CHARGE,https://www.charitydata.ca/charity/englee-pastoral-charge/891000184RR0001/
ENGLEHART BAPTIST CHURCH,https://www.charitydata.ca/charity/englehart-baptist-church/107305369RR0001/
"English Bay Congregation of Jehovah's Witnesses, Vancouver, British columbia",https://www.charitydata.ca/charity/english-bay-congregation-of-jehovahs-witnesses-vancouver-british-columbia/765393913RR0001/
ENGLISH DISTRICT OF THE LUTHERAN CHURCH - MISSOURI SYNOD,https://www.charitydata.ca/charity/english-district-of-the-lutheran-church---missouri-synod/118900273RR0001/
ENGLISH EVANGELICAL LUTHERAN CHURCH OF THE REDEEMER,https://www.charitydata.ca/charity/english-evangelical-lutheran-church-of-the-redeemer/119112977RR0001/
ENJOY LIFE CHURCH INTERNATIONAL EDMONTON,https://www.charitydata.ca/charity/enjoy-life-church-international-edmonton/808293856RR0001/
ENLIVEN CHRISTIAN FELLOWSHIP EDMONTON,https://www.charitydata.ca/charity/enliven-christian-fellowship-edmonton/729639138RR0001/
"ENNERDALE ROAD BAPTIST CHURCH, INC.",https://www.charitydata.ca/charity/ennerdale-road-baptist-church-inc/118900307RR0001/
ENNISKILLEN-TYRONE PASTORAL CHARGE,https://www.charitydata.ca/charity/enniskillen-tyrone-pastoral-charge/107305666RR0001/
Enrich Life,https://www.charitydata.ca/charity/enrich-life/767110265RR0001/
Ensemble au Québec,https://www.charitydata.ca/charity/ensemble-au-quebec/801067984RR0001/
ENTERPRISE FREE METHODIST CHURCH,https://www.charitydata.ca/charity/enterprise-free-methodist-church/118900430RR0001/
Enthronement House Christian Centre,https://www.charitydata.ca/charity/enthronement-house-christian-centre/734769474RR0001/
ENTWISTLE COMMUNITY CHURCH,https://www.charitydata.ca/charity/entwistle-community-church/107306516RR0001/
ENVIRONNEMENT DE PRIÈRE PRAYER ENVIRONMENT,https://www.charitydata.ca/charity/environnement-de-priere-prayer-environment/774755672RR0001/
Eparchial Office of Youth Ministry,https://www.charitydata.ca/charity/eparchial-office-of-youth-ministry/838879609RR0001/
EPARCHY OF MISSISSAUGA,https://www.charitydata.ca/charity/eparchy-of-mississauga/757966320RR0001/
EPARCHY OF MISSISSAUGA,https://www.charitydata.ca/charity/eparchy-of-mississauga/757966320RR0002/
EPARCHY OF MISSISSAUGA,https://www.charitydata.ca/charity/eparchy-of-mississauga/757966320RR0003/
EPARCHY OF MISSISSAUGA,https://www.charitydata.ca/charity/eparchy-of-mississauga/757966320RR0004/
EPARCHY OF MISSISSAUGA,https://www.charitydata.ca/charity/eparchy-of-mississauga/757966320RR0005/
EPARCHY OF MISSISSAUGA,https://www.charitydata.ca/charity/eparchy-of-mississauga/757966320RR0006/
EPARCHY OF MISSISSAUGA,https://www.charitydata.ca/charity/eparchy-of-mississauga/757966320RR0007/
EPARCHY OF MISSISSAUGA,https://www.charitydata.ca/charity/eparchy-of-mississauga/757966320RR0008/
EPARCHY OF MISSISSAUGA,https://www.charitydata.ca/charity/eparchy-of-mississauga/757966320RR0010/
EPARCHY OF MISSISSAUGA,https://www.charitydata.ca/charity/eparchy-of-mississauga/757966320RR0011/
EPARCHY OF MISSISSAUGA,https://www.charitydata.ca/charity/eparchy-of-mississauga/757966320RR0012/
EPARCHY OF MISSISSAUGA,https://www.charitydata.ca/charity/eparchy-of-mississauga/757966320RR0013/
EPARCHY OF MISSISSAUGA,https://www.charitydata.ca/charity/eparchy-of-mississauga/757966320RR0014/
EPARCHY OF MISSISSAUGA,https://www.charitydata.ca/charity/eparchy-of-mississauga/757966320RR0015/
EPARCHY OF MISSISSAUGA,https://www.charitydata.ca/charity/eparchy-of-mississauga/757966320RR0016/
EPARCHY OF MISSISSAUGA,https://www.charitydata.ca/charity/eparchy-of-mississauga/757966320RR0017/
EPARCHY OF MISSISSAUGA,https://www.charitydata.ca/charity/eparchy-of-mississauga/757966320RR0018/
EPARCHY OF MISSISSAUGA,https://www.charitydata.ca/charity/eparchy-of-mississauga/757966320RR0019/
EPARCHY OF MISSISSAUGA,https://www.charitydata.ca/charity/eparchy-of-mississauga/757966320RR0021/
EPARCHY OF SS. CYRIL AND METHODIUS OF SLOVAKS OF THE BYZANTINE RITE IN CANADA,https://www.charitydata.ca/charity/eparchy-of-ss-cyril-and-methodius-of-slovaks-of-the-byzantine-rite-in-canada/118900695RR0001/
EPHRAIM INTERNATIONAL MINISTRIES,https://www.charitydata.ca/charity/ephraim-international-ministries/789811676RR0001/
EPHRIAM SCOTT PRESBYTERIAN CHURCH,https://www.charitydata.ca/charity/ephriam-scott-presbyterian-church/888472990RR0001/
Epic Gospel,https://www.charitydata.ca/charity/epic-gospel/741556500RR0001/
Epic Ministries,https://www.charitydata.ca/charity/epic-ministries/843198318RR0001/
EPIC OPPORTUNITIES INC.,https://www.charitydata.ca/charity/epic-opportunities-inc/107489965RR0001/
EPIPHANY EVANGELICAL LUTHERAN CHURCH,https://www.charitydata.ca/charity/epiphany-evangelical-lutheran-church/107307068RR0001/
EPIPHANY LUTHERAN CHURCH,https://www.charitydata.ca/charity/epiphany-lutheran-church/107307043RR0001/
EPIPHANY LUTHERAN CHURCH INC,https://www.charitydata.ca/charity/epiphany-lutheran-church-inc/137703682RR0001/
EPISCOPAL CORPORATION OF SASKATOON,https://www.charitydata.ca/charity/episcopal-corporation-of-saskatoon/107307191RR0001/
EPISCOPAL CORPORATION OF SASKATOON,https://www.charitydata.ca/charity/episcopal-corporation-of-saskatoon/107307191RR0004/
EPISCOPAL CORPORATION OF SASKATOON,https://www.charitydata.ca/charity/episcopal-corporation-of-saskatoon/107307191RR0005/
EPISCOPAL CORPORATION OF SASKATOON,https://www.charitydata.ca/charity/episcopal-corporation-of-saskatoon/107307191RR0006/
EPISCOPAL CORPORATION OF SASKATOON,https://www.charitydata.ca/charity/episcopal-corporation-of-saskatoon/107307191RR0007/
EPISCOPAL CORPORATION OF SASKATOON,https://www.charitydata.ca/charity/episcopal-corporation-of-saskatoon/107307191RR0008/
EPISCOPAL CORPORATION OF SASKATOON,https://www.charitydata.ca/charity/episcopal-corporation-of-saskatoon/107307191RR0009/
EPISCOPAL CORPORATION OF SASKATOON,https://www.charitydata.ca/charity/episcopal-corporation-of-saskatoon/107307191RR0010/
EPISCOPAL CORPORATION OF SASKATOON,https://www.charitydata.ca/charity/episcopal-corporation-of-saskatoon/107307191RR0011/
EPISCOPAL CORPORATION OF SASKATOON,https://www.charitydata.ca/charity/episcopal-corporation-of-saskatoon/107307191RR0012/
EPISCOPAL CORPORATION OF SASKATOON,https://www.charitydata.ca/charity/episcopal-corporation-of-saskatoon/107307191RR0013/
EPISCOPAL CORPORATION OF SASKATOON,https://www.charitydata.ca/charity/episcopal-corporation-of-saskatoon/107307191RR0014/
EPISCOPAL CORPORATION OF SASKATOON,https://www.charitydata.ca/charity/episcopal-corporation-of-saskatoon/107307191RR0016/
EPISCOPAL CORPORATION OF SASKATOON,https://www.charitydata.ca/charity/episcopal-corporation-of-saskatoon/107307191RR0019/
EPISCOPAL CORPORATION OF SASKATOON,https://www.charitydata.ca/charity/episcopal-corporation-of-saskatoon/107307191RR0021/
EPISCOPAL CORPORATION OF SASKATOON,https://www.charitydata.ca/charity/episcopal-corporation-of-saskatoon/107307191RR0022/
EPISCOPAL CORPORATION OF SASKATOON,https://www.charitydata.ca/charity/episcopal-corporation-of-saskatoon/107307191RR0025/
EPISCOPAL CORPORATION OF SASKATOON,https://www.charitydata.ca/charity/episcopal-corporation-of-saskatoon/107307191RR0026/
EPISCOPAL CORPORATION OF SASKATOON,https://www.charitydata.ca/charity/episcopal-corporation-of-saskatoon/107307191RR0027/
EPISCOPAL CORPORATION OF SASKATOON,https://www.charitydata.ca/charity/episcopal-corporation-of-saskatoon/107307191RR0028/
EPISCOPAL CORPORATION OF SASKATOON,https://www.charitydata.ca/charity/episcopal-corporation-of-saskatoon/107307191RR0029/
EPISCOPAL CORPORATION OF SASKATOON,https://www.charitydata.ca/charity/episcopal-corporation-of-saskatoon/107307191RR0031/
EPISCOPAL CORPORATION OF SASKATOON,https://www.charitydata.ca/charity/episcopal-corporation-of-saskatoon/107307191RR0032/
EPISCOPAL CORPORATION OF SASKATOON,https://www.charitydata.ca/charity/episcopal-corporation-of-saskatoon/107307191RR0033/
EPISCOPAL CORPORATION OF SASKATOON,https://www.charitydata.ca/charity/episcopal-corporation-of-saskatoon/107307191RR0034/
EPISCOPAL CORPORATION OF SASKATOON,https://www.charitydata.ca/charity/episcopal-corporation-of-saskatoon/107307191RR0035/
EPISCOPAL CORPORATION OF SASKATOON,https://www.charitydata.ca/charity/episcopal-corporation-of-saskatoon/107307191RR0037/
EPISCOPAL CORPORATION OF SASKATOON,https://www.charitydata.ca/charity/episcopal-corporation-of-saskatoon/107307191RR0038/
